model_id,date_recorded,input_price_per_mtok,output_price_per_mtok,cached_input_price,batch_discount_pct,source_url
grok-2-mini,2024-12-02,0.1300,0.5200,,50,https://web.archive.org/web/20241202/https://xai.com/pricing
grok-2-mini,2024-12-09,0.1300,0.5200,,50,https://web.archive.org/web/20241209/https://xai.com/pricing
grok-2-mini,2024-12-16,0.1300,0.5200,,50,https://web.archive.org/web/20241216/https://xai.com/pricing
grok-2-mini,2024-12-23,0.1300,0.5200,,50,https://web.archive.org/web/20241223/https://xai.com/pricing
grok-2-mini,2024-12-30,0.1300,0.5200,,50,https://web.archive.org/web/20241230/https://xai.com/pricing
grok-2-mini,2025-01-06,0.1300,0.5200,,50,https://web.archive.org/web/20250106/https://xai.com/pricing
grok-2-mini,2025-01-13,0.1300,0.5200,,50,https://web.archive.org/web/20250113/https://xai.com/pricing
grok-2-mini,2025-01-20,0.1300,0.5200,,50,https://web.archive.org/web/20250120/https://xai.com/pricing
grok-2-mini,2025-01-27,0.1300,0.5200,,50,https://web.archive.org/web/20250127/https://xai.com/pricing
grok-2-mini,2025-02-03,0.1300,0.5200,,50,https://web.archive.org/web/20250203/https://xai.com/pricing
grok-2-mini,2025-02-10,0.1300,0.5200,,50,https://web.archive.org/web/20250210/https://xai.com/pricing
grok-2-mini,2025-02-17,0.1300,0.5200,,50,https://web.archive.org/web/20250217/https://xai.com/pricing
grok-2-mini,2025-02-24,0.1300,0.5200,,50,https://web.archive.org/web/20250224/https://xai.com/pricing
grok-2-mini,2025-03-03,0.1300,0.5200,,50,https://web.archive.org/web/20250303/https://xai.com/pricing
grok-2-mini,2025-03-10,0.1300,0.5200,,50,https://web.archive.org/web/20250310/https://xai.com/pricing
grok-2-mini,2025-03-17,0.1300,0.5200,,50,https://web.archive.org/web/20250317/https://xai.com/pricing
grok-2-mini,2025-03-24,0.1300,0.5200,,50,https://web.archive.org/web/20250324/https://xai.com/pricing
grok-2-mini,2025-03-31,0.1300,0.5200,,50,https://web.archive.org/web/20250331/https://xai.com/pricing
grok-2-mini,2025-04-07,0.1300,0.5200,,50,https://web.archive.org/web/20250407/https://xai.com/pricing
grok-2-mini,2025-04-14,0.1300,0.5200,,50,https://web.archive.org/web/20250414/https://xai.com/pricing
grok-2-mini,2025-04-21,0.1300,0.5200,,50,https://web.archive.org/web/20250421/https://xai.com/pricing
grok-2-mini,2025-04-28,0.1300,0.5200,,50,https://web.archive.org/web/20250428/https://xai.com/pricing
grok-2-mini,2025-05-05,0.1300,0.5200,,50,https://web.archive.org/web/20250505/https://xai.com/pricing
grok-2-mini,2025-05-12,0.1300,0.5200,,50,https://web.archive.org/web/20250512/https://xai.com/pricing
grok-2-mini,2025-05-19,0.1300,0.5200,,50,https://web.archive.org/web/20250519/https://xai.com/pricing
grok-2-mini,2025-05-26,0.1300,0.5200,,50,https://web.archive.org/web/20250526/https://xai.com/pricing
grok-2-mini,2025-06-02,0.1300,0.5200,,50,https://web.archive.org/web/20250602/https://xai.com/pricing
grok-2-mini,2025-06-09,0.1300,0.5200,,50,https://web.archive.org/web/20250609/https://xai.com/pricing
grok-2-mini,2025-06-16,0.1300,0.5200,,50,https://web.archive.org/web/20250616/https://xai.com/pricing
grok-2-mini,2025-06-23,0.1300,0.5200,,50,https://web.archive.org/web/20250623/https://xai.com/pricing
grok-2-mini,2025-06-30,0.1300,0.5200,,50,https://web.archive.org/web/20250630/https://xai.com/pricing
grok-2-mini,2025-07-07,0.1300,0.5200,,50,https://web.archive.org/web/20250707/https://xai.com/pricing
grok-2-mini,2025-07-14,0.1300,0.5200,,50,https://web.archive.org/web/20250714/https://xai.com/pricing
grok-2-mini,2025-07-21,0.1300,0.5200,,50,https://web.archive.org/web/20250721/https://xai.com/pricing
grok-2-mini,2025-07-28,0.1300,0.5200,,50,https://web.archive.org/web/20250728/https://xai.com/pricing
grok-2-mini,2025-08-04,0.1300,0.5200,,50,https://web.archive.org/web/20250804/https://xai.com/pricing
grok-2-mini,2025-08-11,0.1300,0.5200,,50,https://web.archive.org/web/20250811/https://xai.com/pricing
grok-2-mini,2025-08-18,0.1300,0.5200,,50,https://web.archive.org/web/20250818/https://xai.com/pricing
grok-2-mini,2025-08-25,0.1300,0.5200,,50,https://web.archive.org/web/20250825/https://xai.com/pricing
grok-2-mini,2025-09-01,0.1300,0.5200,,50,https://web.archive.org/web/20250901/https://xai.com/pricing
grok-2-mini,2025-09-08,0.1300,0.5200,,50,https://web.archive.org/web/20250908/https://xai.com/pricing
grok-2-mini,2025-09-15,0.1300,0.5200,,50,https://web.archive.org/web/20250915/https://xai.com/pricing
grok-2-mini,2025-09-22,0.1300,0.5200,,50,https://web.archive.org/web/20250922/https://xai.com/pricing
grok-2-mini,2025-09-29,0.1300,0.5200,,50,https://web.archive.org/web/20250929/https://xai.com/pricing
grok-2-mini,2025-10-06,0.1300,0.5200,,50,https://web.archive.org/web/20251006/https://xai.com/pricing
grok-2-mini,2025-10-13,0.1300,0.5200,,50,https://web.archive.org/web/20251013/https://xai.com/pricing
grok-2-mini,2025-10-20,0.1300,0.5200,,50,https://web.archive.org/web/20251020/https://xai.com/pricing
grok-2-mini,2025-10-27,0.1300,0.5200,,50,https://web.archive.org/web/20251027/https://xai.com/pricing
grok-2-mini,2025-11-03,0.1300,0.5200,,50,https://web.archive.org/web/20251103/https://xai.com/pricing
grok-2-mini,2025-11-10,0.1300,0.5200,,50,https://web.archive.org/web/20251110/https://xai.com/pricing
grok-2-mini,2025-11-17,0.1300,0.5200,,50,https://web.archive.org/web/20251117/https://xai.com/pricing
grok-2-mini,2025-11-24,0.1300,0.5200,,50,https://web.archive.org/web/20251124/https://xai.com/pricing
grok-2-mini,2025-12-01,0.1300,0.5200,,50,https://web.archive.org/web/20251201/https://xai.com/pricing
grok-2-mini,2025-12-08,0.1300,0.5200,,50,https://web.archive.org/web/20251208/https://xai.com/pricing
grok-2-mini,2025-12-15,0.1300,0.5200,,50,https://web.archive.org/web/20251215/https://xai.com/pricing
grok-2-mini,2025-12-22,0.1300,0.5200,,50,https://web.archive.org/web/20251222/https://xai.com/pricing
grok-2-mini,2025-12-29,0.1300,0.5200,,50,https://web.archive.org/web/20251229/https://xai.com/pricing
grok-2-mini,2026-01-05,0.1300,0.5200,,50,https://web.archive.org/web/20260105/https://xai.com/pricing
grok-2-mini,2026-01-12,0.1300,0.5200,,50,https://web.archive.org/web/20260112/https://xai.com/pricing
grok-2-mini,2026-01-19,0.1300,0.5200,,50,https://web.archive.org/web/20260119/https://xai.com/pricing
grok-2-mini,2026-01-26,0.1300,0.5200,,50,https://web.archive.org/web/20260126/https://xai.com/pricing
grok-2-mini,2026-02-02,0.1300,0.5200,,50,https://web.archive.org/web/20260202/https://xai.com/pricing
grok-2-mini,2026-02-09,0.1300,0.5200,,50,https://web.archive.org/web/20260209/https://xai.com/pricing
grok-2-mini,2026-02-16,0.1300,0.5200,,50,https://web.archive.org/web/20260216/https://xai.com/pricing
grok-2-mini,2026-02-23,0.1300,0.5200,,50,https://web.archive.org/web/20260223/https://xai.com/pricing
grok-2-mini,2026-03-02,0.1300,0.5200,,50,https://web.archive.org/web/20260302/https://xai.com/pricing
grok-2-mini,2026-03-09,0.1300,0.5200,,50,https://web.archive.org/web/20260309/https://xai.com/pricing
grok-2-mini,2026-03-16,0.1300,0.5200,,50,https://web.archive.org/web/20260316/https://xai.com/pricing
grok-2-mini,2026-03-23,0.1300,0.5200,,50,https://web.archive.org/web/20260323/https://xai.com/pricing
grok-2-mini,2026-03-30,0.1300,0.5200,,50,https://web.archive.org/web/20260330/https://xai.com/pricing
grok-2-mini,2026-04-06,0.1300,0.5200,,50,https://web.archive.org/web/20260406/https://xai.com/pricing
grok-2-mini,2026-04-13,0.1300,0.5200,,50,https://web.archive.org/web/20260413/https://xai.com/pricing
grok-2-mini,2026-04-20,0.1300,0.5200,,50,https://web.archive.org/web/20260420/https://xai.com/pricing
grok-2-mini,2026-04-27,0.1300,0.5200,,50,https://web.archive.org/web/20260427/https://xai.com/pricing
grok-2-mini,2026-05-04,0.1300,0.5200,,50,https://web.archive.org/web/20260504/https://xai.com/pricing
grok-2-mini,2026-05-11,0.1300,0.5200,,50,https://web.archive.org/web/20260511/https://xai.com/pricing
grok-2-mini,2026-05-18,0.1300,0.5200,,50,https://web.archive.org/web/20260518/https://xai.com/pricing
grok-2-mini,2026-05-25,0.1300,0.5200,,50,https://web.archive.org/web/20260525/https://xai.com/pricing
grok-2-mini,2026-06-01,0.1300,0.5200,,50,https://web.archive.org/web/20260601/https://xai.com/pricing
grok-2-mini,2026-06-08,0.1300,0.5200,,50,https://web.archive.org/web/20260608/https://xai.com/pricing
grok-2-mini,2026-06-15,0.1300,0.5200,,50,https://web.archive.org/web/20260615/https://xai.com/pricing
grok-2-mini,2026-06-22,0.1300,0.5200,,50,https://web.archive.org/web/20260622/https://xai.com/pricing
grok-2-mini,2026-06-29,0.1300,0.5200,,50,https://web.archive.org/web/20260629/https://xai.com/pricing
grok-2-mini,2026-07-06,0.1300,0.5200,,50,https://web.archive.org/web/20260706/https://xai.com/pricing
grok-2-mini,2026-07-13,0.1300,0.5200,,50,https://web.archive.org/web/20260713/https://xai.com/pricing
grok-2-mini,2026-07-20,0.1300,0.5200,,50,https://web.archive.org/web/20260720/https://xai.com/pricing
grok-2-vision,2024-11-04,1.3600,4.7600,,50,https://web.archive.org/web/20241104/https://xai.com/pricing
grok-2-vision,2024-11-11,1.3600,4.7600,,50,https://web.archive.org/web/20241111/https://xai.com/pricing
grok-2-vision,2024-11-18,1.3600,4.7600,,50,https://web.archive.org/web/20241118/https://xai.com/pricing
grok-2-vision,2024-11-25,1.3600,4.7600,,50,https://web.archive.org/web/20241125/https://xai.com/pricing
grok-2-vision,2024-12-02,1.3600,4.7600,,50,https://web.archive.org/web/20241202/https://xai.com/pricing
grok-2-vision,2024-12-09,1.3600,4.7600,,50,https://web.archive.org/web/20241209/https://xai.com/pricing
grok-2-vision,2024-12-16,1.3600,4.7600,,50,https://web.archive.org/web/20241216/https://xai.com/pricing
grok-2-vision,2024-12-23,1.3600,4.7600,,50,https://web.archive.org/web/20241223/https://xai.com/pricing
grok-2-vision,2024-12-30,1.3600,4.7600,,50,https://web.archive.org/web/20241230/https://xai.com/pricing
grok-2-vision,2025-01-06,1.3600,4.7600,,50,https://web.archive.org/web/20250106/https://xai.com/pricing
grok-2-vision,2025-01-13,1.3600,4.7600,,50,https://web.archive.org/web/20250113/https://xai.com/pricing
grok-2-vision,2025-01-20,1.3600,4.7600,,50,https://web.archive.org/web/20250120/https://xai.com/pricing
grok-2-vision,2025-01-27,1.3600,4.7600,,50,https://web.archive.org/web/20250127/https://xai.com/pricing
grok-2-vision,2025-02-03,1.3600,4.7600,,50,https://web.archive.org/web/20250203/https://xai.com/pricing
grok-2-vision,2025-02-10,1.3600,4.7600,,50,https://web.archive.org/web/20250210/https://xai.com/pricing
grok-2-vision,2025-02-17,1.3600,4.7600,,50,https://web.archive.org/web/20250217/https://xai.com/pricing
grok-2-vision,2025-02-24,1.3600,4.7600,,50,https://web.archive.org/web/20250224/https://xai.com/pricing
grok-2-vision,2025-03-03,1.3600,4.7600,,50,https://web.archive.org/web/20250303/https://xai.com/pricing
grok-2-vision,2025-03-10,1.3600,4.7600,,50,https://web.archive.org/web/20250310/https://xai.com/pricing
grok-2-vision,2025-03-17,1.3600,4.7600,,50,https://web.archive.org/web/20250317/https://xai.com/pricing
grok-2-vision,2025-03-24,1.3600,4.7600,,50,https://web.archive.org/web/20250324/https://xai.com/pricing
grok-2-vision,2025-03-31,1.3600,4.7600,,50,https://web.archive.org/web/20250331/https://xai.com/pricing
grok-2-vision,2025-04-07,1.3600,4.7600,,50,https://web.archive.org/web/20250407/https://xai.com/pricing
grok-2-vision,2025-04-14,1.3600,4.7600,,50,https://web.archive.org/web/20250414/https://xai.com/pricing
grok-2-vision,2025-04-21,1.3600,4.7600,,50,https://web.archive.org/web/20250421/https://xai.com/pricing
grok-2-vision,2025-04-28,1.3600,4.7600,,50,https://web.archive.org/web/20250428/https://xai.com/pricing
grok-2-vision,2025-05-05,1.3600,4.7600,,50,https://web.archive.org/web/20250505/https://xai.com/pricing
grok-2-vision,2025-05-12,1.3600,4.7600,,50,https://web.archive.org/web/20250512/https://xai.com/pricing
grok-2-vision,2025-05-19,1.3600,4.7600,,50,https://web.archive.org/web/20250519/https://xai.com/pricing
grok-2-vision,2025-05-26,1.3600,4.7600,,50,https://web.archive.org/web/20250526/https://xai.com/pricing
grok-2-vision,2025-06-02,1.3600,4.7600,,50,https://web.archive.org/web/20250602/https://xai.com/pricing
grok-2-vision,2025-06-09,1.3600,4.7600,,50,https://web.archive.org/web/20250609/https://xai.com/pricing
grok-2-vision,2025-06-16,1.3600,4.7600,,50,https://web.archive.org/web/20250616/https://xai.com/pricing
grok-2-vision,2025-06-23,1.3600,4.7600,,50,https://web.archive.org/web/20250623/https://xai.com/pricing
grok-2-vision,2025-06-30,1.3600,4.7600,,50,https://web.archive.org/web/20250630/https://xai.com/pricing
grok-2-vision,2025-07-07,1.3600,4.7600,,50,https://web.archive.org/web/20250707/https://xai.com/pricing
grok-2-vision,2025-07-14,1.3600,4.7600,,50,https://web.archive.org/web/20250714/https://xai.com/pricing
grok-2-vision,2025-07-21,1.3600,4.7600,,50,https://web.archive.org/web/20250721/https://xai.com/pricing
grok-2-vision,2025-07-28,1.3600,4.7600,,50,https://web.archive.org/web/20250728/https://xai.com/pricing
grok-2-vision,2025-08-04,1.3600,4.7600,,50,https://web.archive.org/web/20250804/https://xai.com/pricing
grok-2-vision,2025-08-11,1.3600,4.7600,,50,https://web.archive.org/web/20250811/https://xai.com/pricing
grok-2-vision,2025-08-18,1.3600,4.7600,,50,https://web.archive.org/web/20250818/https://xai.com/pricing
grok-2-vision,2025-08-25,1.3600,4.7600,,50,https://web.archive.org/web/20250825/https://xai.com/pricing
grok-2-vision,2025-09-01,1.3600,4.7600,,50,https://web.archive.org/web/20250901/https://xai.com/pricing
grok-2-vision,2025-09-08,1.3600,4.7600,,50,https://web.archive.org/web/20250908/https://xai.com/pricing
grok-2-vision,2025-09-15,1.3600,4.7600,,50,https://web.archive.org/web/20250915/https://xai.com/pricing
grok-2-vision,2025-09-22,1.3600,4.7600,,50,https://web.archive.org/web/20250922/https://xai.com/pricing
grok-2-vision,2025-09-29,1.3600,4.7600,,50,https://web.archive.org/web/20250929/https://xai.com/pricing
grok-2-vision,2025-10-06,1.3600,4.7600,,50,https://web.archive.org/web/20251006/https://xai.com/pricing
grok-2-vision,2025-10-13,1.3600,4.7600,,50,https://web.archive.org/web/20251013/https://xai.com/pricing
grok-2-vision,2025-10-20,1.3600,4.7600,,50,https://web.archive.org/web/20251020/https://xai.com/pricing
grok-2-vision,2025-10-27,1.3600,4.7600,,50,https://web.archive.org/web/20251027/https://xai.com/pricing
grok-2-vision,2025-11-03,1.3600,4.7600,,50,https://web.archive.org/web/20251103/https://xai.com/pricing
grok-2-vision,2025-11-10,1.3600,4.7600,,50,https://web.archive.org/web/20251110/https://xai.com/pricing
grok-2-vision,2025-11-17,1.3600,4.7600,,50,https://web.archive.org/web/20251117/https://xai.com/pricing
grok-2-vision,2025-11-24,1.3600,4.7600,,50,https://web.archive.org/web/20251124/https://xai.com/pricing
grok-2-vision,2025-12-01,1.3600,4.7600,,50,https://web.archive.org/web/20251201/https://xai.com/pricing
grok-2-vision,2025-12-08,1.3600,4.7600,,50,https://web.archive.org/web/20251208/https://xai.com/pricing
grok-2-vision,2025-12-15,1.3600,4.7600,,50,https://web.archive.org/web/20251215/https://xai.com/pricing
grok-2-vision,2025-12-22,1.3600,4.7600,,50,https://web.archive.org/web/20251222/https://xai.com/pricing
grok-2-vision,2025-12-29,1.3600,4.7600,,50,https://web.archive.org/web/20251229/https://xai.com/pricing
grok-2-vision,2026-01-05,1.3600,4.7600,,50,https://web.archive.org/web/20260105/https://xai.com/pricing
grok-2-vision,2026-01-12,1.3600,4.7600,,50,https://web.archive.org/web/20260112/https://xai.com/pricing
grok-2-vision,2026-01-19,1.3600,4.7600,,50,https://web.archive.org/web/20260119/https://xai.com/pricing
grok-2-vision,2026-01-26,1.3600,4.7600,,50,https://web.archive.org/web/20260126/https://xai.com/pricing
grok-2-vision,2026-02-02,1.3600,4.7600,,50,https://web.archive.org/web/20260202/https://xai.com/pricing
grok-2-vision,2026-02-09,1.3600,4.7600,,50,https://web.archive.org/web/20260209/https://xai.com/pricing
grok-2-vision,2026-02-16,1.3600,4.7600,,50,https://web.archive.org/web/20260216/https://xai.com/pricing
grok-2-vision,2026-02-23,1.3600,4.7600,,50,https://web.archive.org/web/20260223/https://xai.com/pricing
grok-2-vision,2026-03-02,1.3600,4.7600,,50,https://web.archive.org/web/20260302/https://xai.com/pricing
grok-2-vision,2026-03-09,1.3600,4.7600,,50,https://web.archive.org/web/20260309/https://xai.com/pricing
grok-2-vision,2026-03-16,1.3600,4.7600,,50,https://web.archive.org/web/20260316/https://xai.com/pricing
grok-2-vision,2026-03-23,1.3600,4.7600,,50,https://web.archive.org/web/20260323/https://xai.com/pricing
grok-2-vision,2026-03-30,1.3600,4.7600,,50,https://web.archive.org/web/20260330/https://xai.com/pricing
grok-2-vision,2026-04-06,1.3600,4.7600,,50,https://web.archive.org/web/20260406/https://xai.com/pricing
grok-2-vision,2026-04-13,1.3600,4.7600,,50,https://web.archive.org/web/20260413/https://xai.com/pricing
grok-2-vision,2026-04-20,1.3600,4.7600,,50,https://web.archive.org/web/20260420/https://xai.com/pricing
grok-2-vision,2026-04-27,1.3600,4.7600,,50,https://web.archive.org/web/20260427/https://xai.com/pricing
grok-2-vision,2026-05-04,1.3600,4.7600,,50,https://web.archive.org/web/20260504/https://xai.com/pricing
grok-2-vision,2026-05-11,1.3600,4.7600,,50,https://web.archive.org/web/20260511/https://xai.com/pricing
grok-2-vision,2026-05-18,1.3600,4.7600,,50,https://web.archive.org/web/20260518/https://xai.com/pricing
grok-2-vision,2026-05-25,1.3600,4.7600,,50,https://web.archive.org/web/20260525/https://xai.com/pricing
grok-2-vision,2026-06-01,1.3600,4.7600,,50,https://web.archive.org/web/20260601/https://xai.com/pricing
grok-2-vision,2026-06-08,1.3600,4.7600,,50,https://web.archive.org/web/20260608/https://xai.com/pricing
grok-2-vision,2026-06-15,1.3600,4.7600,,50,https://web.archive.org/web/20260615/https://xai.com/pricing
grok-2-vision,2026-06-22,1.3600,4.7600,,50,https://web.archive.org/web/20260622/https://xai.com/pricing
grok-2-vision,2026-06-29,1.3600,4.7600,,50,https://web.archive.org/web/20260629/https://xai.com/pricing
grok-2-vision,2026-07-06,1.3600,4.7600,,50,https://web.archive.org/web/20260706/https://xai.com/pricing
grok-2-vision,2026-07-13,1.3600,4.7600,,50,https://web.archive.org/web/20260713/https://xai.com/pricing
grok-2-vision,2026-07-20,1.3600,4.7600,,50,https://web.archive.org/web/20260720/https://xai.com/pricing
grok-1.5,2024-06-03,1.9500,6.8250,,,https://web.archive.org/web/20240603/https://xai.com/pricing
grok-1.5,2024-06-10,1.9500,6.8250,,,https://web.archive.org/web/20240610/https://xai.com/pricing
grok-1.5,2024-06-17,1.9500,6.8250,,,https://web.archive.org/web/20240617/https://xai.com/pricing
grok-1.5,2024-06-24,1.9500,6.8250,,,https://web.archive.org/web/20240624/https://xai.com/pricing
