model_id,date,quality_score,cost_per_1k_queries,quality_per_dollar,speed_per_dollar,price_performance_ratio,elo_benchmark_blend
mistral-7b,2025-11-24,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2025-12-01,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2025-12-08,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2025-12-15,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2025-12-22,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2025-12-29,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-01-05,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-01-12,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-01-19,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-01-26,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-02-02,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-02-09,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-02-16,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-02-23,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-03-02,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-03-09,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-03-16,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-03-23,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-03-30,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-04-06,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-04-13,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-04-20,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-04-27,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-05-04,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-05-11,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-05-18,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-05-25,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-06-01,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-06-08,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-06-15,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-06-22,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-06-29,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-07-06,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-07-13,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mistral-7b,2026-07-20,75.36,0.8280,91.0145,143.7198,122.8918,0.7898
mixtral-8x22b,2024-06-03,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-06-10,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-06-17,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-06-24,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-07-01,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-07-08,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-07-15,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-07-22,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-07-29,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-08-05,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-08-12,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-08-19,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-08-26,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-09-02,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-09-09,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-09-16,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-09-23,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-09-30,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-10-07,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-10-14,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-10-21,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-10-28,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-11-04,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-11-11,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-11-18,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-11-25,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-12-02,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-12-09,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-12-16,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-12-23,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2024-12-30,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-01-06,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-01-13,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-01-20,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-01-27,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-02-03,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-02-10,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-02-17,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-02-24,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-03-03,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-03-10,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-03-17,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-03-24,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-03-31,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-04-07,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-04-14,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-04-21,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-04-28,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-05-05,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-05-12,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-05-19,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-05-26,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-06-02,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-06-09,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-06-16,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-06-23,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-06-30,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-07-07,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-07-14,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-07-21,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-07-28,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-08-04,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-08-11,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-08-18,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-08-25,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-09-01,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-09-08,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-09-15,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-09-22,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-09-29,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-10-06,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-10-13,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-10-20,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-10-27,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-11-03,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-11-10,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-11-17,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-11-24,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-12-01,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-12-08,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-12-15,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-12-22,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2025-12-29,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-01-05,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-01-12,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-01-19,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-01-26,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-02-02,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-02-09,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-02-16,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-02-23,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-03-02,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-03-09,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-03-16,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-03-23,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-03-30,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-04-06,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-04-13,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-04-20,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-04-27,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-05-04,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-05-11,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-05-18,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-05-25,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-06-01,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-06-08,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-06-15,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-06-22,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-06-29,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-07-06,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-07-13,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x22b,2026-07-20,49.71,0.2080,238.9904,245.1923,249.8416,0.6789
mixtral-8x7b,2024-06-03,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-06-10,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-06-17,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-06-24,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-07-01,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-07-08,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-07-15,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-07-22,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-07-29,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-08-05,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-08-12,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-08-19,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-08-26,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-09-02,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-09-09,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-09-16,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-09-23,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-09-30,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-10-07,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-10-14,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-10-21,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-10-28,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-11-04,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-11-11,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-11-18,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-11-25,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-12-02,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-12-09,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-12-16,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-12-23,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2024-12-30,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-01-06,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-01-13,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-01-20,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-01-27,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-02-03,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-02-10,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-02-17,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-02-24,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-03-03,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-03-10,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-03-17,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-03-24,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-03-31,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-04-07,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-04-14,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-04-21,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-04-28,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-05-05,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-05-12,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-05-19,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-05-26,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-06-02,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-06-09,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-06-16,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-06-23,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-06-30,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-07-07,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-07-14,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-07-21,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-07-28,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-08-04,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-08-11,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-08-18,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-08-25,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-09-01,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-09-08,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-09-15,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-09-22,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-09-29,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-10-06,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-10-13,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-10-20,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-10-27,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-11-03,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-11-10,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-11-17,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-11-24,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-12-01,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-12-08,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-12-15,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-12-22,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2025-12-29,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-01-05,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-01-12,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-01-19,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-01-26,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-02-02,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-02-09,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-02-16,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-02-23,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-03-02,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-03-09,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-03-16,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-03-23,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-03-30,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-04-06,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-04-13,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-04-20,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-04-27,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-05-04,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-05-11,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-05-18,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-05-25,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-06-01,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-06-08,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-06-15,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-06-22,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-06-29,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-07-06,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-07-13,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
mixtral-8x7b,2026-07-20,50.39,0.6720,74.9851,157.7381,96.1604,0.6006
codestral-latest,2025-06-02,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-06-09,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-06-16,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-06-23,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-06-30,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-07-07,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-07-14,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-07-21,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-07-28,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-08-04,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-08-11,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-08-18,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-08-25,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-09-01,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-09-08,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-09-15,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-09-22,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-09-29,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-10-06,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-10-13,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-10-20,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-10-27,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-11-03,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-11-10,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-11-17,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-11-24,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-12-01,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-12-08,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-12-15,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-12-22,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2025-12-29,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-01-05,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-01-12,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-01-19,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-01-26,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-02-02,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-02-09,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-02-16,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-02-23,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-03-02,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-03-09,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-03-16,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-03-23,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-03-30,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-04-06,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-04-13,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-04-20,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-04-27,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
codestral-latest,2026-05-04,70.92,2.1840,32.4725,51.2821,60.7120,0.7653
